HGNC ID	Approved symbol	Approved name	Status	Locus type	Previous symbols	Synonyms	Chromosome	NCBI Gene ID	Ensembl gene ID	Vega gene ID	Group ID	Group name
HGNC:3581	BPTF	bromodomain PHD finger transcription factor	Approved	gene with protein product	FALZ	FAC1, NURF301	17q24.2	2186	ENSG00000171634	OTTHUMG00000132254	88	PHD finger proteins
HGNC:1102	BRD1	bromodomain containing 1	Approved	gene with protein product		BRL, BRPF2	22q13.33	23774	ENSG00000100425	OTTHUMG00000150288	88	PHD finger proteins
HGNC:14255	BRPF1	bromodomain and PHD finger containing 1	Approved	gene with protein product		BR140	3p25.3	7862	ENSG00000156983	OTTHUMG00000097033	88	PHD finger proteins
HGNC:14256	BRPF3	bromodomain and PHD finger containing 3	Approved	gene with protein product		KIAA1286	6p21.31	27154	ENSG00000096070	OTTHUMG00000014589	88	PHD finger proteins
HGNC:1918	CHD3	chromodomain helicase DNA binding protein 3	Approved	gene with protein product		Mi-2a, ZFH, Mi2-ALPHA	17p13.1	1107	ENSG00000170004	OTTHUMG00000150427	88	PHD finger proteins
HGNC:1919	CHD4	chromodomain helicase DNA binding protein 4	Approved	gene with protein product		Mi-2b, Mi2-BETA	12p13.31	1108	ENSG00000111642	OTTHUMG00000169164	88	PHD finger proteins
HGNC:16816	CHD5	chromodomain helicase DNA binding protein 5	Approved	gene with protein product			1p36.31	26038	ENSG00000116254	OTTHUMG00000000952	88	PHD finger proteins
HGNC:24343	CXXC1	CXXC finger protein 1	Approved	gene with protein product		HsT2645, PCCX1, hCGBP, PHF18, CGBP, SPP1, CFP1, ZCGPC1	18q21.1	30827	ENSG00000154832	OTTHUMG00000132670	88	PHD finger proteins
HGNC:2680	DIDO1	death inducer-obliterator 1	Approved	gene with protein product	C20orf158, DATF1	DIO1, dJ885L7.8, FLJ11265, KIAA0333, DIO-1, BYE1	20q13.33	11083	ENSG00000101191	OTTHUMG00000032945	88	PHD finger proteins
HGNC:20225	DPF1	double PHD fingers 1	Approved	gene with protein product		neuro-d4, NEUD4, BAF45b	19q13.2	8193	ENSG00000011332	OTTHUMG00000157164	88	PHD finger proteins
HGNC:9964	DPF2	double PHD fingers 2	Approved	gene with protein product	REQ	ubi-d4, BAF45d	11q13.1	5977	ENSG00000133884	OTTHUMG00000165985	88	PHD finger proteins
HGNC:17427	DPF3	double PHD fingers 3	Approved	gene with protein product		cer-d4, Cerd4, FLJ14079, BAF45c	14q24.2	8110	ENSG00000205683	OTTHUMG00000171364	88	PHD finger proteins
HGNC:25300	FBXL19	F-box and leucine rich repeat protein 19	Approved	gene with protein product		DKFZp434K0410, Fbl19, JHDM1C, CXXC11	16p11.2	54620	ENSG00000099364	OTTHUMG00000132403	88	PHD finger proteins
HGNC:6062	ING1	inhibitor of growth family member 1	Approved	gene with protein product		p33ING1, p33ING1b, p24ING1c, p33, p47, p47ING1a	13q34	3621	ENSG00000153487	OTTHUMG00000017346	88	PHD finger proteins
HGNC:6063	ING2	inhibitor of growth family member 2	Approved	gene with protein product	ING1L	p33ING2	4q35.1	3622	ENSG00000168556	OTTHUMG00000150502	88	PHD finger proteins
HGNC:14587	ING3	inhibitor of growth family member 3	Approved	gene with protein product		p47ING3, FLJ20089, Eaf4, MEAF4	7q31.31	54556	ENSG00000071243	OTTHUMG00000141270	88	PHD finger proteins
HGNC:19423	ING4	inhibitor of growth family member 4	Approved	gene with protein product		p29ING4, my036	12p13.31	51147	ENSG00000111653	OTTHUMG00000141274	88	PHD finger proteins
HGNC:19421	ING5	inhibitor of growth family member 5	Approved	gene with protein product		FLJ23842, p28ING5	2q37.3	84289	ENSG00000168395	OTTHUMG00000151501	88	PHD finger proteins
HGNC:13013	KAT6A	lysine acetyltransferase 6A	Approved	gene with protein product	ZNF220, RUNXBP2, MYST3	MOZ, ZC2HC6A	8p11.21	7994	ENSG00000083168	OTTHUMG00000150453	88	PHD finger proteins
HGNC:17582	KAT6B	lysine acetyltransferase 6B	Approved	gene with protein product	MYST4	querkopf, qkf, Morf, MOZ2, ZC2HC6B	10q22.2	23522	ENSG00000156650	OTTHUMG00000018509	88	PHD finger proteins
HGNC:13606	KDM2A	lysine demethylase 2A	Approved	gene with protein product	FBXL11	KIAA1004, FBL11, LILINA, DKFZP434M1735, FBL7, FLJ00115, CXXC8, JHDM1A	11q13.2	22992	ENSG00000173120	OTTHUMG00000167103	88	PHD finger proteins
HGNC:13610	KDM2B	lysine demethylase 2B	Approved	gene with protein product	FBXL10	PCCX2, CXXC2, Fbl10, JHDM1B	12q24.31	84678	ENSG00000089094	OTTHUMG00000169071	88	PHD finger proteins
HGNC:9886	KDM5A	lysine demethylase 5A	Approved	gene with protein product	RBBP2, JARID1A		12p13.33	5927	ENSG00000073614	OTTHUMG00000168055	88	PHD finger proteins
HGNC:18039	KDM5B	lysine demethylase 5B	Approved	gene with protein product	JARID1B	RBBP2H1A, PLU-1, CT31, PPP1R98	1q32.1	10765	ENSG00000117139	OTTHUMG00000041401	88	PHD finger proteins
HGNC:11114	KDM5C	lysine demethylase 5C	Approved	gene with protein product	SMCX, JARID1C, MRX13	DXS1272E, XE169	Xp11.22	8242	ENSG00000126012	OTTHUMG00000021606	88	PHD finger proteins
HGNC:11115	KDM5D	lysine demethylase 5D	Approved	gene with protein product	HYA, HY, SMCY, JARID1D	KIAA0234	Yq11.223	8284	ENSG00000012817	OTTHUMG00000036508	88	PHD finger proteins
HGNC:22224	KDM7A	lysine demethylase 7A	Approved	gene with protein product	JHDM1D	KIAA1718	7q34	80853	ENSG00000006459	OTTHUMG00000157327	88	PHD finger proteins
HGNC:7132	KMT2A	lysine methyltransferase 2A	Approved	gene with protein product	MLL	TRX1, HRX, ALL-1, HTRX1, CXXC7, MLL1A	11q23.3	4297	ENSG00000118058	OTTHUMG00000166337	88	PHD finger proteins
HGNC:15840	KMT2B	lysine methyltransferase 2B	Approved	gene with protein product		KIAA0304, MLL2, TRX2, HRX2, WBP7, MLL1B, MLL4, CXXC10	19q13.12	9757	ENSG00000272333	OTTHUMG00000048119	88	PHD finger proteins
HGNC:13726	KMT2C	lysine methyltransferase 2C	Approved	gene with protein product	MLL3	KIAA1506, HALR	7q36.1	58508	ENSG00000055609	OTTHUMG00000150553	88	PHD finger proteins
HGNC:7133	KMT2D	lysine methyltransferase 2D	Approved	gene with protein product	TNRC21, MLL2	ALR, MLL4, CAGL114	12q13.12	8085	ENSG00000167548	OTTHUMG00000166524	88	PHD finger proteins
HGNC:18541	KMT2E	lysine methyltransferase 2E	Approved	gene with protein product	MLL5	HDCMC04P	7q22.3	55904	ENSG00000005483	OTTHUMG00000157403	88	PHD finger proteins
HGNC:16063	MLLT10	MLLT10 histone lysine methyltransferase DOT1L cofactor	Approved	gene with protein product		AF10	10p12.31	8028	ENSG00000078403	OTTHUMG00000017799	88	PHD finger proteins
HGNC:7138	MLLT6	MLLT6, PHD finger containing	Approved	gene with protein product		AF17, FLJ23480	17q12	4302	ENSG00000275023	OTTHUMG00000188498	88	PHD finger proteins
HGNC:29535	MTF2	metal response element binding transcription factor 2	Approved	gene with protein product		M96, PCL2, TDRD19A	1p22.1	22823	ENSG00000143033	OTTHUMG00000010161	88	PHD finger proteins
HGNC:7803	NFX1	nuclear transcription factor, X-box binding 1	Approved	gene with protein product		NFX2, MGC20369, Tex42, TEG-42	9p12	4799	ENSG00000086102	OTTHUMG00000019772	88	PHD finger proteins
HGNC:14234	NSD1	nuclear receptor binding SET domain protein 1	Approved	gene with protein product	STO	ARA267, FLJ22263, KMT3B	5q35.3	64324	ENSG00000165671	OTTHUMG00000130846	88	PHD finger proteins
HGNC:8919	PHF1	PHD finger protein 1	Approved	gene with protein product		MTF2L2, TDRD19C, PCL1	6p21.32	5252	ENSG00000112511	OTTHUMG00000031105	88	PHD finger proteins
HGNC:18250	PHF10	PHD finger protein 10	Approved	gene with protein product		FLJ10975, XAP135, BAF45a	6q27	55274	ENSG00000130024	OTTHUMG00000016058	88	PHD finger proteins
HGNC:17024	PHF11	PHD finger protein 11	Approved	gene with protein product		NY-REN-34, BCAP, IGER	13q14.2	51131	ENSG00000136147	OTTHUMG00000016916	88	PHD finger proteins
HGNC:20816	PHF12	PHD finger protein 12	Approved	gene with protein product		PF1, KIAA1523	17q11.2	57649	ENSG00000109118	OTTHUMG00000132676	88	PHD finger proteins
HGNC:22983	PHF13	PHD finger protein 13	Approved	gene with protein product		MGC43399	1p36.31	148479	ENSG00000116273	OTTHUMG00000001439	88	PHD finger proteins
HGNC:22203	PHF14	PHD finger protein 14	Approved	gene with protein product		KIAA0783	7p21.3	9678	ENSG00000106443	OTTHUMG00000150463	88	PHD finger proteins
HGNC:22984	JADE2	jade family PHD finger 2	Approved	gene with protein product	PHF15	KIAA0239, JADE-2	5q31.1	23338	ENSG00000043143	OTTHUMG00000129122	88	PHD finger proteins
HGNC:22982	JADE3	jade family PHD finger 3	Approved	gene with protein product	PHF16	KIAA0215, JADE-3	Xp11.3	9767	ENSG00000102221	OTTHUMG00000021431	88	PHD finger proteins
HGNC:30027	JADE1	jade family PHD finger 1	Approved	gene with protein product	PHF17	JADE-1	4q28.2	79960	ENSG00000077684	OTTHUMG00000161176	88	PHD finger proteins
HGNC:24566	PHF19	PHD finger protein 19	Approved	gene with protein product		DKFZP727G051, PCL3, MTF2L1, TDRD19B	9q33.2	26147	ENSG00000119403	OTTHUMG00000020577	88	PHD finger proteins
HGNC:8920	PHF2	PHD finger protein 2	Approved	gene with protein product		KIAA0662, JHDM1E, CENP-35, KDM7C	9q22.31	5253	ENSG00000197724	OTTHUMG00000020253	88	PHD finger proteins
HGNC:16098	PHF20	PHD finger protein 20	Approved	gene with protein product	C20orf104	dJ1121G12.1, TDRD20A	20q11.22-q11.23	51230	ENSG00000025293	OTTHUMG00000032367	88	PHD finger proteins
HGNC:24280	PHF20L1	PHD finger protein 20 like 1	Approved	gene with protein product		CGI-72, FLJ13649, MGC64923, FLJ21615, TDRD20B	8q24.22	51105	ENSG00000129292	OTTHUMG00000148656	88	PHD finger proteins
HGNC:24156	PHF21A	PHD finger protein 21A	Approved	gene with protein product		BHC80, KIAA1696, BM-006	11p11.2	51317	ENSG00000135365	OTTHUMG00000167038	88	PHD finger proteins
HGNC:25161	PHF21B	PHD finger protein 21B	Approved	gene with protein product	PHF4	BHC80L, FLJ34161	22q13.31	112885	ENSG00000056487	OTTHUMG00000151199	88	PHD finger proteins
HGNC:25067	INTS12	integrator complex subunit 12	Approved	gene with protein product	PHF22	SBBI22, INT12	4q24	57117	ENSG00000138785	OTTHUMG00000131215	88	PHD finger proteins
HGNC:28428	PHF23	PHD finger protein 23	Approved	gene with protein product		MGC2941, FLJ16355	17p13.1	79142	ENSG00000040633	OTTHUMG00000177972	88	PHD finger proteins
HGNC:29180	PHF24	PHD finger protein 24	Approved	gene with protein product	KIAA1045		9p13.3	23349	ENSG00000122733	OTTHUMG00000019844	88	PHD finger proteins
HGNC:8921	PHF3	PHD finger protein 3	Approved	gene with protein product			6q12	23469	ENSG00000118482	OTTHUMG00000014952	88	PHD finger proteins
HGNC:18000	PHF5A	PHD finger protein 5A	Approved	gene with protein product		MGC1346, SF3b14b, INI, bK223H9.2, Rds3, SAP14b, SF3B7	22q13.2	84844	ENSG00000100410	OTTHUMG00000150966	88	PHD finger proteins
HGNC:18145	PHF6	PHD finger protein 6	Approved	gene with protein product	BFLS, BORJ	KIAA1823, MGC14797, CENP-31	Xq26.2	84295	ENSG00000156531	OTTHUMG00000022453	88	PHD finger proteins
HGNC:18458	PHF7	PHD finger protein 7	Approved	gene with protein product		NYD-SP6, HSPC226	3p21.1	51533	ENSG00000010318	OTTHUMG00000158495	88	PHD finger proteins
HGNC:20338	G2E3	G2/M-phase specific E3 ubiquitin protein ligase	Approved	gene with protein product	KIAA1333	FLJ20333, PHF7B	14q12	55632	ENSG00000092140	OTTHUMG00000140204	88	PHD finger proteins
HGNC:20672	PHF8	PHD finger protein 8	Approved	gene with protein product		ZNF422, KIAA1111, JHDM1F, KDM7B	Xp11.22	23133	ENSG00000172943	OTTHUMG00000021622	88	PHD finger proteins
HGNC:20748	FANCL	FA complementation group L	Approved	gene with protein product	PHF9	FLJ10335, FAAP43, Pog	2p16.1	55120	ENSG00000115392	OTTHUMG00000129349	88	PHD finger proteins
HGNC:24351	PHRF1	PHD and ring finger domains 1	Approved	gene with protein product	RNF221	KIAA1542, PPP1R125	11p15.5	57661	ENSG00000070047	OTTHUMG00000165141	88	PHD finger proteins
HGNC:30256	PYGO1	pygopus family PHD finger 1	Approved	gene with protein product			15q21.3	26108	ENSG00000171016	OTTHUMG00000132009	88	PHD finger proteins
HGNC:30257	PYGO2	pygopus family PHD finger 2	Approved	gene with protein product			1q21.3	90780	ENSG00000163348	OTTHUMG00000037370	88	PHD finger proteins
HGNC:18118	RSF1	remodeling and spacing factor 1	Approved	gene with protein product	HBXAP	XAP8, RSF-1, p325	11q14.1	51773	ENSG00000048649	OTTHUMG00000150433	88	PHD finger proteins
HGNC:19336	SHPRH	SNF2 histone linker PHD RING helicase	Approved	gene with protein product		FLJ90837, KIAA2023, bA545I5.2	6q24.3	257218	ENSG00000146414	OTTHUMG00000015750	88	PHD finger proteins
HGNC:11206	SP100	SP100 nuclear antigen	Approved	gene with protein product			2q37.1	6672	ENSG00000067066	OTTHUMG00000133203	88	PHD finger proteins
HGNC:5401	SP110	SP110 nuclear body protein	Approved	gene with protein product	IFI41, IFI75		2q37.1	3431	ENSG00000135899	OTTHUMG00000133204	88	PHD finger proteins
HGNC:17133	SP140	SP140 nuclear body protein	Approved	gene with protein product		LYSP100-B, LYSP100-A	2q37.1	11262	ENSG00000079263	OTTHUMG00000153670	88	PHD finger proteins
HGNC:25105	SP140L	SP140 nuclear body protein like	Approved	gene with protein product			2q37.1	93349	ENSG00000185404	OTTHUMG00000153730	88	PHD finger proteins
HGNC:17303	TAF3	TATA-box binding protein associated factor 3	Approved	gene with protein product		TAF140, TAFII140	10p14	83860	ENSG00000165632	OTTHUMG00000017643	88	PHD finger proteins
HGNC:11629	TCF19	transcription factor 19	Approved	gene with protein product		SC1	6p21.33	6941	ENSG00000137310	OTTHUMG00000031274	88	PHD finger proteins
HGNC:11812	TRIM24	tripartite motif containing 24	Approved	gene with protein product	TIF1	hTIF1, Tif1a, RNF82, TIF1A	7q33-q34	8805	ENSG00000122779	OTTHUMG00000155820	88	PHD finger proteins
HGNC:16384	TRIM28	tripartite motif containing 28	Approved	gene with protein product		TIF1B, KAP1, TF1B, RNF96, PPP1R157	19q13.4	10155	ENSG00000130726	OTTHUMG00000183546	88	PHD finger proteins
HGNC:16290	TRIM33	tripartite motif containing 33	Approved	gene with protein product		TIF1GAMMA, FLJ11429, KIAA1113, TIFGAMMA, RFG7, TF1G, TIF1G, PTC7	1p13.2	51592	ENSG00000197323	OTTHUMG00000011891	88	PHD finger proteins
HGNC:29005	TRIM66	tripartite motif containing 66	Approved	gene with protein product	C11orf29	KIAA0298, TIF1D	11p15.4	9866	ENSG00000166436	OTTHUMG00000150481	88	PHD finger proteins
HGNC:12556	UHRF1	ubiquitin like with PHD and ring finger domains 1	Approved	gene with protein product		ICBP90, Np95, FLJ21925, RNF106, TDRD22	19p13.3	29128	ENSG00000276043	OTTHUMG00000180251	88	PHD finger proteins
HGNC:12557	UHRF2	ubiquitin like with PHD and ring finger domains 2	Approved	gene with protein product		RNF107, NIRF, URF2, MGC33463, TDRD23	9p24.1	115426	ENSG00000147854	OTTHUMG00000019521	88	PHD finger proteins
HGNC:12766	NSD2	nuclear receptor binding SET domain protein 2	Approved	gene with protein product	WHSC1	MMSET, KMT3G	4p16.3	7468	ENSG00000109685	OTTHUMG00000121147	88	PHD finger proteins
HGNC:12767	NSD3	nuclear receptor binding SET domain protein 3	Approved	gene with protein product	WHSC1L1	FLJ20353, WHISTLE, KMT3F	8p11.23	54904	ENSG00000147548	OTTHUMG00000165115	88	PHD finger proteins
HGNC:16966	ZMYND11	zinc finger MYND-type containing 11	Approved	gene with protein product		BS69	10p15.3	10771	ENSG00000015171	OTTHUMG00000017526	88	PHD finger proteins
HGNC:9397	ZMYND8	zinc finger MYND-type containing 8	Approved	gene with protein product	PRKCBP1	RACK7	20q13.12	23613	ENSG00000101040	OTTHUMG00000032667	88	PHD finger proteins
HGNC:22215	ANKIB1	ankyrin repeat and IBR domain containing 1	Approved	gene with protein product		DKFZP434A0225, KIAA1386	7q21.2	54467	ENSG00000001629	OTTHUMG00000155859	1391	RBR E3 ubiquitin ligases
HGNC:689	ARIH1	ariadne RBR E3 ubiquitin protein ligase 1	Approved	gene with protein product		HARI, HHARI, UBCH7BP, ARI	15q24.1	25820	ENSG00000166233	OTTHUMG00000133474	1391	RBR E3 ubiquitin ligases
HGNC:690	ARIH2	ariadne RBR E3 ubiquitin protein ligase 2	Approved	gene with protein product		TRIAD1	3p21.31	10425	ENSG00000177479	OTTHUMG00000133547	1391	RBR E3 ubiquitin ligases
HGNC:15982	CUL9	cullin 9	Approved	gene with protein product		H7AP1, KIAA0708, PARC	6p21.1	23113	ENSG00000112659	OTTHUMG00000014723	1391	RBR E3 ubiquitin ligases
HGNC:8607	PRKN	parkin RBR E3 ubiquitin protein ligase	Approved	gene with protein product	PARK2	PDJ, AR-JP, parkin	6q26	5071	ENSG00000185345	OTTHUMG00000015970	1391	RBR E3 ubiquitin ligases
HGNC:15864	RBCK1	RANBP2-type and C3HC4-type zinc finger containing 1	Approved	gene with protein product	C20orf18	RBCK2, XAP4, RNF54, ZRANB4, UBCE7IP3, HOIL1	20p13	10616	ENSG00000125826	OTTHUMG00000031634	1391	RBR E3 ubiquitin ligases
HGNC:10058	RNF14	ring finger protein 14	Approved	gene with protein product		ARA54, HFB30, TRIAD2	5q31.3	9604	ENSG00000013561	OTTHUMG00000129660	1391	RBR E3 ubiquitin ligases
HGNC:20457	RNF144A	ring finger protein 144A	Approved	gene with protein product	RNF144	UBCE7IP4, KIAA0161, hUIP4	2p25.1	9781	ENSG00000151692	OTTHUMG00000090353	1391	RBR E3 ubiquitin ligases
HGNC:21578	RNF144B	ring finger protein 144B	Approved	gene with protein product	IBRDC2	bA528A10.3, P53RFP	6p22.3	255488	ENSG00000137393	OTTHUMG00000014322	1391	RBR E3 ubiquitin ligases
HGNC:13432	RNF19A	ring finger protein 19A, RBR E3 ubiquitin protein ligase	Approved	gene with protein product	RNF19	dorfin, DKFZp566B1346	8q22.2	25897	ENSG00000034677	OTTHUMG00000164707	1391	RBR E3 ubiquitin ligases
HGNC:26886	RNF19B	ring finger protein 19B	Approved	gene with protein product	IBRDC3	FLJ90005	1p35.1	127544	ENSG00000116514	OTTHUMG00000004013	1391	RBR E3 ubiquitin ligases
HGNC:21698	RNF216	ring finger protein 216	Approved	gene with protein product		TRIAD3, UBCE7IP1, ZIN	7p22.1	54476	ENSG00000011275	OTTHUMG00000155500	1391	RBR E3 ubiquitin ligases
HGNC:21487	RNF217	ring finger protein 217	Approved	gene with protein product	C6orf172, IBRDC1	MGC26996, dJ84N20.1	6q22.31	154214	ENSG00000146373	OTTHUMG00000015504	1391	RBR E3 ubiquitin ligases
HGNC:16031	RNF31	ring finger protein 31	Approved	gene with protein product		ZIBRA, FLJ10111, FLJ23501, HOIP, Paul	14q12	55072	ENSG00000092098	OTTHUMG00000028798	1391	RBR E3 ubiquitin ligases
HGNC:14452	ANAPC11	anaphase promoting complex subunit 11	Approved	gene with protein product		HSPC214, APC11, Apc11p, MGC882	17q25.3	51529	ENSG00000141552	OTTHUMG00000177982	58	Ring finger proteins
HGNC:952	BARD1	BRCA1 associated RING domain 1	Approved	gene with protein product			2q35	580	ENSG00000138376	OTTHUMG00000133016	58	Ring finger proteins
HGNC:19437	CCNB1IP1	cyclin B1 interacting protein 1	Approved	gene with protein product	C14orf18	HEI10	14q11.2	57820	ENSG00000100814	OTTHUMG00000029509	58	Ring finger proteins
HGNC:7880	CNOT4	CCR4-NOT transcription complex subunit 4	Approved	gene with protein product	NOT4	CLONE243, NOT4H	7q33	4850	ENSG00000080802	OTTHUMG00000155568	58	Ring finger proteins
HGNC:17806	CYHR1	cysteine and histidine rich 1	Approved	gene with protein product		CHRP, KIAA0496, MGC13010	8q24.3	50626	ENSG00000187954	OTTHUMG00000165171	58	Ring finger proteins
HGNC:26539	DCST1	DC-STAMP domain containing 1	Approved	gene with protein product		FLJ32785	1q21.3	149095	ENSG00000163357	OTTHUMG00000041314	58	Ring finger proteins
HGNC:30938	DZIP3	DAZ interacting zinc finger protein 3	Approved	gene with protein product		hRUL138, PPP1R66	3q13.13	9666	ENSG00000198919	OTTHUMG00000159232	58	Ring finger proteins
HGNC:6657	LNX1	ligand of numb-protein X 1	Approved	gene with protein product	LNX	MPDZ, PDZRN2	4q12	84708	ENSG00000072201	OTTHUMG00000102099	58	Ring finger proteins
HGNC:20421	LNX2	ligand of numb-protein X 2	Approved	gene with protein product	PDZRN1	MGC46315	13q12.2	222484	ENSG00000139517	OTTHUMG00000016634	58	Ring finger proteins
HGNC:25135	LRSAM1	leucine rich repeat and sterile alpha motif containing 1	Approved	gene with protein product		FLJ31641, CMT2P	9q33.3-q34.11	90678	ENSG00000148356	OTTHUMG00000020701	58	Ring finger proteins
